policy_id,age,gender,marital_status,vehicle_age,vehicle_value,vehicle_type,policy_tenure,deductible,coverage_type,region,state,claim_type,at_fault,weather_condition,time_of_day,claim_amount
8032,67,F,Married,2,16877.0,Sedan,0.0,1000,Standard,Urban,NC,Collision,No,Rain,Night,6066
8033,66,F,Divorced,11,18025.0,Sedan,4.0,1000,Standard,Urban,CA,Liability,No,Clear,Night,6834
8034,56,M,Widowed,4,11225.0,Truck,1.0,1000,Premium,Urban,FL,Liability,Yes,Clear,Afternoon,13230
8035,40,M,Married,13,13473.0,SUV,2.0,500,Basic,Suburban,TX,Liability,Yes,Clear,Afternoon,7968
8036,74,F,Single,13,27078.0,SUV,7.0,500,Premium,Urban,OH,Collision,Yes,Clear,Afternoon,15888
8037,21,F,Widowed,3,22382.0,Sedan,0.0,2000,Standard,Suburban,PA,Liability,No,Rain,Morning,6875
8038,23,F,Divorced,4,22562.0,Truck,0.0,250,Premium,Suburban,TX,Collision,Yes,Clear,Evening,16185
8039,43,F,Single,1,52607.0,SUV,1.0,1000,Basic,Rural,NY,Liability,Yes,Clear,Evening,7613
8040,78,M,Married,20,9545.0,SUV,4.0,500,Standard,Urban,GA,Comprehensive,No,Rain,Morning,5902
8041,41,F,Married,1,70186.0,Truck,1.0,1000,Standard,Suburban,PA,Comprehensive,Yes,Clear,Afternoon,6376
8042,42,F,Married,7,39701.0,Sports,7.0,500,Premium,Suburban,NY,Comprehensive,Yes,Clear,Evening,9638
8043,23,F,Widowed,1,18715.0,Truck,1.0,500,Standard,Suburban,PA,Liability,Yes,Clear,Afternoon,14097
8044,59,M,Single,1,26785.0,Sedan,1.0,500,Standard,Suburban,IL,Collision,Yes,Clear,Night,10595
8045,59,M,Married,0,15655.0,Truck,1.0,2000,Standard,Urban,CA,Collision,No,Clear,Night,3993
8046,56,M,Single,4,25838.0,SUV,3.0,250,Premium,Urban,IL,Comprehensive,No,Clear,Night,5036
8047,35,M,Married,1,64532.0,Sedan,7.0,500,Basic,Urban,GA,Comprehensive,No,Rain,Evening,4067
8048,34,F,Married,0,15944.0,Sports,2.0,500,Basic,Urban,FL,Collision,Yes,Clear,Afternoon,6676
8049,25,M,Single,1,19613.0,SUV,1.0,1000,Basic,Rural,OH,Collision,No,Fog,Night,4296
8050,46,M,Married,1,15087.0,SUV,2.0,500,Basic,Rural,GA,Collision,Yes,Rain,Afternoon,7370
8051,28,F,Widowed,3,16349.0,Truck,9.0,500,Premium,Suburban,PA,Collision,Yes,Clear,Morning,12847
8052,27,M,Married,2,18009.0,SUV,1.0,500,Standard,Suburban,NY,Collision,Yes,Rain,Evening,12063
8053,38,F,Married,0,12740.0,Sports,4.0,500,Premium,Urban,MI,Collision,Yes,Rain,Morning,13824
8054,37,M,Single,3,19306.0,Sedan,1.0,250,Premium,Suburban,MI,Comprehensive,No,Snow,Night,6670
8055,36,F,Married,7,22631.0,Truck,4.0,500,Standard,Suburban,CA,Collision,Yes,Clear,Evening,9447
8056,51,M,Married,4,18005.0,Sedan,8.0,500,Standard,Rural,MI,Collision,No,Snow,Morning,7935
8057,46,M,Divorced,18,6977.0,Sedan,3.0,500,Standard,Suburban,CA,Comprehensive,No,Rain,Morning,4288
8058,40,F,Single,0,20390.0,Sedan,11.0,500,Premium,Suburban,NC,Comprehensive,Yes,Clear,Afternoon,8282
8059,47,F,Married,8,21511.0,Sedan,3.0,500,Standard,Urban,OH,Comprehensive,No,Clear,Evening,3395
8060,30,M,Single,3,56884.0,Truck,14.0,1000,Basic,Urban,CA,Comprehensive,Yes,Clear,Morning,6723
8061,46,F,Single,3,22323.0,SUV,5.0,1000,Standard,Urban,GA,Collision,No,Rain,Morning,5525
8062,47,M,Married,3,35164.0,Sedan,4.0,250,Standard,Rural,TX,Collision,No,Clear,Night,6527
8063,22,F,Single,1,17803.0,Sedan,7.0,1000,Basic,Urban,IL,Collision,Yes,Clear,Night,7287
8064,59,M,Single,1,42154.0,Sedan,0.0,250,Standard,Suburban,PA,Collision,No,Clear,Night,6556
8065,31,M,Married,4,13735.0,SUV,1.0,500,Basic,Suburban,MI,Liability,No,Rain,Night,6325
8066,46,M,Married,0,28353.0,Sedan,0.0,1000,Standard,Suburban,OH,Collision,Yes,Rain,Morning,9404
8067,62,M,Married,4,33529.0,Sedan,0.0,500,Basic,Rural,OH,Liability,Yes,Clear,Morning,12611
8068,58,F,Married,6,31157.0,Truck,11.0,500,Standard,Suburban,CA,Comprehensive,Yes,Clear,Morning,6780
8069,45,M,Married,2,64995.0,Sports,0.0,2000,Standard,Urban,IL,Collision,No,Rain,Evening,5508
8070,39,M,Married,1,16445.0,Sedan,1.0,250,Standard,Rural,GA,Comprehensive,Yes,Clear,Evening,7177
8071,59,M,Single,1,44662.0,Sedan,1.0,250,Standard,Urban,IL,Comprehensive,Yes,Clear,Evening,7203
8072,55,M,Married,0,39254.0,Truck,3.0,1000,Basic,Urban,NY,Collision,Yes,Snow,Afternoon,7803
8073,35,F,Single,0,22578.0,Sports,5.0,1000,Premium,Suburban,GA,Liability,Yes,Fog,Night,18470
8074,33,F,Divorced,0,55250.0,Sedan,3.0,500,Basic,Urban,NY,Collision,Yes,Clear,Morning,7660
8075,18,F,Married,0,20470.0,Sports,5.0,500,Standard,Rural,NY,Collision,Yes,Clear,Afternoon,12685
8076,47,F,Single,1,22273.0,Sedan,2.0,500,Basic,Suburban,NC,Collision,Yes,Clear,Afternoon,7397
8077,43,F,Married,1,21966.0,SUV,21.0,1000,Standard,Urban,FL,Comprehensive,No,Rain,Night,3537
8078,62,F,Divorced,20,11654.0,Sedan,,500,Basic,Urban,NC,Collision,No,Clear,Morning,4077
8079,50,M,Single,20,32233.0,Sports,2.0,1000,Standard,Urban,OH,Liability,Yes,Clear,Morning,11853
8080,65,M,Single,1,29812.0,Sedan,7.0,250,Basic,Suburban,MI,Comprehensive,No,Snow,Afternoon,4282
8081,34,M,Divorced,1,20903.0,SUV,1.0,1000,Standard,Urban,IL,Collision,No,Snow,Morning,5545
8082,62,M,Single,3,53170.0,Sedan,5.0,1000,Basic,Urban,CA,Comprehensive,Yes,Snow,Morning,6600
8083,37,F,Single,0,17701.0,Sedan,1.0,500,Standard,Suburban,NY,Collision,No,Clear,Afternoon,4852
8084,56,F,Married,3,9275.0,Truck,0.0,1000,Standard,Suburban,PA,Collision,Yes,Clear,Afternoon,8957
8085,23,M,Married,2,57016.0,Luxury,2.0,500,Standard,Suburban,CA,Collision,Yes,Rain,Night,14698
8086,48,F,Married,1,36517.0,Luxury,6.0,1000,Standard,Suburban,IL,Comprehensive,Yes,Clear,Afternoon,7068
8087,18,M,Married,8,30122.0,Truck,0.0,1000,Standard,Urban,NC,Collision,Yes,Snow,Evening,14366
8088,40,M,Divorced,8,18588.0,Truck,2.0,1000,Premium,Suburban,PA,Liability,Yes,Clear,Afternoon,13125
8089,51,F,Married,20,26135.0,Luxury,5.0,1000,Standard,Rural,NY,Collision,Yes,Clear,Evening,9309
8090,37,F,Widowed,1,11728.0,Sedan,5.0,500,Premium,Urban,MI,Liability,No,Clear,Evening,8982
8091,29,F,Married,10,19681.0,Sedan,1.0,500,Standard,Urban,OH,Collision,No,Clear,Evening,5880
8092,57,F,Single,3,14018.0,Sedan,2.0,1000,Standard,Urban,NY,Comprehensive,No,Rain,Evening,4610
8093,43,M,Widowed,4,25107.0,SUV,7.0,500,Basic,Urban,FL,Comprehensive,Yes,Clear,Evening,4826
8094,37,M,Single,11,34952.0,Luxury,0.0,250,Standard,Urban,FL,Collision,No,Rain,Evening,7533
8095,45,M,Married,14,13045.0,SUV,19.0,500,Standard,Urban,NC,Collision,Yes,Clear,Afternoon,8858
8096,84,F,Single,6,31648.0,SUV,2.0,1000,Basic,Suburban,GA,Collision,No,Clear,Night,5374
8097,62,M,Married,2,24339.0,Truck,1.0,1000,Premium,Suburban,IL,Collision,Yes,Rain,Night,13114
8098,62,M,Divorced,3,31005.0,Sports,0.0,500,Standard,Suburban,FL,Comprehensive,No,Clear,Morning,4490
8099,51,F,Married,4,19514.0,SUV,0.0,500,Basic,Urban,MI,Comprehensive,No,Clear,Morning,2991
8100,47,F,Single,8,31319.0,Sports,5.0,500,Standard,Rural,GA,Liability,Yes,Rain,Night,15104
8101,18,F,Single,5,15554.0,Sedan,4.0,500,Standard,Suburban,NY,Collision,Yes,Rain,Night,13439
8102,34,M,Married,2,9498.0,SUV,1.0,1000,Standard,Rural,FL,Collision,No,Clear,Evening,4282
8103,37,M,Single,2,10647.0,Sedan,10.0,500,Basic,Urban,IL,Liability,No,Rain,Afternoon,5012
8104,18,M,Married,0,17130.0,Sedan,7.0,250,Basic,Suburban,NC,Liability,No,Clear,Evening,7124
8105,27,F,Married,12,9835.0,Sedan,1.0,500,Standard,Urban,PA,Comprehensive,No,Rain,Evening,4832
8106,18,M,Married,0,47819.0,Sports,1.0,500,Basic,Suburban,OH,Collision,Yes,Clear,Afternoon,10411
8107,44,F,Married,4,21132.0,SUV,0.0,500,Basic,Suburban,MI,Liability,No,Clear,Evening,5297
8108,57,F,Married,10,34878.0,SUV,4.0,2000,Standard,Urban,PA,Collision,No,Clear,Night,3441
8109,61,M,Single,2,32647.0,Sedan,4.0,1000,Standard,Rural,FL,Collision,No,Fog,Afternoon,9498
8110,51,M,Married,8,22097.0,Luxury,2.0,500,Premium,Suburban,FL,Collision,Yes,Clear,Morning,12666
8111,30,F,Divorced,8,80000.0,SUV,5.0,500,Standard,Urban,TX,Collision,No,Snow,Night,8740
8112,18,F,Single,0,80000.0,Sedan,19.0,500,Standard,Urban,MI,Collision,Yes,Clear,Night,12542
8113,18,F,Single,2,44176.0,Sedan,3.0,1000,Standard,Urban,CA,Comprehensive,Yes,Clear,Afternoon,7650
8114,25,M,Married,5,14008.0,Luxury,4.0,1000,Basic,Urban,NC,Collision,Yes,Fog,Night,10131
8115,31,M,Single,2,45093.0,Luxury,1.0,500,Basic,Suburban,TX,Collision,Yes,Clear,Morning,8381
8116,42,F,Single,3,9188.0,SUV,0.0,500,Standard,Suburban,NY,Comprehensive,No,Clear,Afternoon,3902
8117,29,F,Married,4,44283.0,SUV,12.0,500,Standard,Suburban,FL,Collision,No,Clear,Morning,6360
8118,50,M,Single,0,6136.0,Sports,5.0,500,Standard,Rural,NY,Comprehensive,Yes,Clear,Night,6038
8119,41,M,Single,2,18779.0,Truck,4.0,250,Premium,Urban,NY,Liability,Yes,Clear,Night,17410
8120,45,F,Widowed,0,40318.0,Luxury,0.0,1000,Premium,Urban,MI,Comprehensive,No,Clear,Afternoon,5177
8121,62,M,Single,0,26704.0,SUV,5.0,2000,Standard,Rural,IL,Collision,No,Clear,Afternoon,3741
8122,27,F,Divorced,3,10516.0,Luxury,4.0,1000,Standard,Urban,CA,Collision,Yes,Clear,Night,9670
8123,51,M,Single,4,23984.0,SUV,3.0,1000,Premium,Urban,OH,Collision,Yes,Clear,Evening,11583
8124,44,F,Divorced,0,26710.0,SUV,3.0,500,Basic,Urban,PA,Collision,No,Clear,Evening,3738
8125,39,F,Married,7,24401.0,Sedan,10.0,1000,Basic,Suburban,IL,Liability,Yes,Rain,Morning,10669
8126,58,M,Single,2,17968.0,SUV,0.0,1000,Standard,Suburban,TX,Liability,Yes,Rain,Evening,12496
8127,58,F,Married,12,33777.0,Truck,0.0,250,Standard,Suburban,NY,Collision,No,Rain,Morning,7313
8128,30,F,Divorced,2,39044.0,SUV,9.0,1000,Basic,Rural,NC,Comprehensive,No,Rain,Night,3413
8129,42,F,Single,0,20392.0,SUV,0.0,250,Basic,Suburban,MI,Liability,No,Fog,Morning,6929
8130,49,M,Married,7,47090.0,Sedan,9.0,2000,Standard,Rural,NY,Liability,No,Clear,Morning,4727
8131,40,F,Married,4,20371.0,Luxury,0.0,250,Basic,Urban,NC,Liability,Yes,Clear,Afternoon,9403
8132,53,F,Married,2,17241.0,SUV,6.0,500,Standard,Urban,PA,Collision,No,Clear,Night,8470
8133,49,F,Married,2,,Sedan,8.0,250,Basic,Suburban,NY,Liability,No,Clear,Morning,5706
8134,72,F,Single,0,42625.0,Sedan,3.0,250,Standard,Urban,MI,Comprehensive,Yes,Clear,Evening,9279
8135,22,M,Single,2,16154.0,Truck,4.0,1000,Standard,Urban,PA,Comprehensive,Yes,Clear,Morning,8282
8136,43,M,Married,0,15023.0,SUV,0.0,250,Premium,Urban,IL,Liability,No,Clear,Morning,8565
8137,31,F,Divorced,3,,Sedan,0.0,1000,Premium,Rural,OH,Collision,Yes,Clear,Night,13537
8138,54,M,Married,11,20924.0,Sedan,9.0,2000,Basic,Urban,IL,Collision,Yes,Clear,Night,4340
8139,20,F,Married,7,22062.0,Sports,6.0,2000,Basic,Rural,GA,Collision,No,Rain,Night,4320
8140,50,F,Single,0,19416.0,Luxury,0.0,1000,Premium,Suburban,CA,Collision,Yes,Clear,Afternoon,11032
8141,35,M,Married,10,42650.0,Sedan,6.0,2000,Basic,Suburban,MI,Collision,Yes,Fog,Afternoon,5902
8142,33,F,Married,3,64349.0,Sedan,2.0,250,Standard,Urban,NY,Comprehensive,No,Clear,Morning,5314
8143,23,M,Married,1,22810.0,Sedan,3.0,2000,Basic,Suburban,NY,Collision,No,Fog,Night,3281
8144,38,F,Divorced,6,73781.0,Sports,0.0,250,Standard,Suburban,TX,Comprehensive,Yes,Clear,Evening,9091
8145,61,M,Single,1,16693.0,Sedan,2.0,500,Premium,Suburban,NC,Comprehensive,No,Clear,Night,4782
8146,44,M,Single,1,19122.0,Sedan,2.0,250,Standard,Suburban,OH,Comprehensive,No,Rain,Night,4741
8147,54,M,Widowed,0,30839.0,Sedan,4.0,1000,Standard,Rural,CA,Liability,No,Rain,Night,6843
8148,69,F,Single,3,14639.0,Sports,4.0,250,Standard,Urban,OH,Comprehensive,Yes,Clear,Morning,8032
8149,48,M,Married,0,30641.0,SUV,3.0,500,Basic,Rural,MI,Collision,No,Clear,Evening,4625
8150,36,M,Married,7,16996.0,SUV,0.0,1000,Premium,Urban,PA,Liability,No,Clear,Morning,7392
8151,52,M,Married,3,10177.0,Truck,0.0,500,Standard,Suburban,CA,Comprehensive,No,Clear,Night,5801
8152,36,M,Single,2,9216.0,SUV,0.0,250,Premium,Rural,PA,Liability,No,Rain,Morning,10822
8153,37,F,Single,0,18734.0,Truck,8.0,500,Standard,Suburban,NC,Collision,Yes,Snow,Morning,11854
8154,22,M,Married,8,27141.0,Sedan,9.0,500,Standard,Rural,TX,Collision,Yes,Rain,Night,12471
8155,58,F,Single,3,11152.0,SUV,6.0,1000,Standard,Rural,NY,Collision,Yes,Clear,Night,8725
8156,39,M,Married,2,24083.0,Truck,0.0,500,Standard,Suburban,GA,Collision,Yes,Rain,Morning,10883
8157,47,F,Married,7,24117.0,SUV,7.0,2000,Standard,Suburban,OH,Comprehensive,Yes,Fog,Night,6182
8158,29,M,Married,0,20255.0,Sedan,0.0,1000,Premium,Urban,NY,Comprehensive,Yes,Rain,Night,8591
8159,51,F,Married,2,13861.0,Sedan,3.0,250,Standard,Urban,GA,Collision,Yes,Clear,Night,9517
8160,33,M,Divorced,4,,Luxury,5.0,500,Basic,Urban,NC,Collision,Yes,Clear,Morning,7540
8161,42,F,Married,3,20513.0,Truck,0.0,2000,Premium,Suburban,PA,Collision,Yes,Clear,Night,8147
8162,58,F,Married,1,35985.0,SUV,3.0,500,Standard,Suburban,PA,Liability,No,Clear,Evening,7656
8163,56,F,Divorced,1,11540.0,SUV,1.0,1000,Basic,Suburban,CA,Collision,Yes,Clear,Morning,5816
8164,44,F,Married,1,23318.0,Sedan,2.0,500,Standard,Suburban,FL,Comprehensive,No,Clear,Afternoon,3177
8165,18,F,Widowed,20,11661.0,Sedan,1.0,1000,Standard,Rural,PA,Liability,No,Rain,Afternoon,8177
8166,85,F,Single,1,19564.0,SUV,4.0,250,Premium,Urban,OH,Collision,No,Clear,Morning,10416
8167,71,M,Divorced,1,12739.0,SUV,2.0,1000,Basic,Rural,PA,Liability,No,Clear,Evening,5519
8168,55,M,Married,8,13923.0,Truck,1.0,1000,Standard,Suburban,NY,Collision,No,Clear,Evening,4726
8169,33,M,Divorced,2,21984.0,Sedan,9.0,500,Standard,Rural,MI,Comprehensive,No,Clear,Night,4618
8170,43,M,Divorced,2,16600.0,Sedan,12.0,500,Premium,Rural,NY,Collision,No,Snow,Night,9115
8171,36,F,Single,3,45859.0,Sedan,6.0,1000,Standard,Suburban,MI,Comprehensive,No,Rain,Morning,3635
8172,63,F,Married,4,39718.0,Sedan,3.0,1000,Standard,Suburban,OH,Collision,Yes,Clear,Morning,9374
8173,48,M,Married,4,32937.0,Sedan,8.0,2000,Basic,Suburban,OH,Liability,Yes,Clear,Evening,4991
8174,33,F,Single,0,32613.0,Sedan,3.0,500,Premium,Urban,CA,Comprehensive,No,Clear,Afternoon,5164
8175,37,M,Married,8,23508.0,Sedan,0.0,1000,Basic,Suburban,OH,Liability,No,Clear,Afternoon,4836
8176,61,F,Single,1,42293.0,Sedan,,1000,Premium,Urban,CA,Comprehensive,Yes,Rain,Morning,9445
8177,69,F,Divorced,1,,Sedan,5.0,500,Standard,Urban,NY,Liability,No,Clear,Morning,8112
8178,67,F,Single,0,63556.0,SUV,5.0,1000,Standard,Suburban,CA,Liability,No,Clear,Night,8864
8179,56,F,Married,7,13751.0,SUV,10.0,500,Standard,Suburban,IL,Comprehensive,Yes,Rain,Afternoon,8005
8180,41,M,Single,4,12526.0,Sedan,6.0,1000,Premium,Urban,NC,Comprehensive,Yes,Snow,Afternoon,9965
8181,18,F,Single,7,10965.0,SUV,4.0,2000,Premium,Urban,NY,Comprehensive,No,Clear,Night,4267
8182,49,M,Married,5,11962.0,Truck,0.0,500,Standard,Urban,MI,Collision,Yes,Clear,Evening,8814
8183,44,M,Married,0,9752.0,Sedan,3.0,250,Premium,Urban,NC,Comprehensive,No,Rain,Morning,6584
8184,47,F,Single,1,24515.0,Luxury,,1000,Standard,Rural,NY,Liability,No,Clear,Afternoon,7122
8185,45,M,Divorced,3,33755.0,Sedan,1.0,1000,Standard,Rural,TX,Liability,Yes,Snow,Evening,14645
8186,25,F,Single,1,22405.0,Sedan,6.0,250,Premium,Suburban,PA,Collision,No,Fog,Night,9908
8187,53,F,Married,1,11018.0,Sedan,0.0,250,Standard,Urban,GA,Liability,No,Clear,Morning,7616
8188,54,M,Married,10,17416.0,Sedan,3.0,500,Premium,Suburban,OH,Collision,No,Clear,Morning,6510
8189,55,M,Married,6,33548.0,SUV,3.0,250,Standard,Suburban,FL,Collision,Yes,Clear,Afternoon,12566
8190,59,M,Single,2,18565.0,Sedan,1.0,1000,Standard,Rural,TX,Collision,Yes,Rain,Afternoon,11132
8191,54,F,Married,7,14776.0,Truck,2.0,1000,Standard,Suburban,OH,Collision,Yes,Clear,Night,8312
8192,38,F,Married,4,10333.0,Truck,0.0,1000,Basic,Suburban,PA,Collision,Yes,Rain,Evening,7792
8193,43,M,Single,0,17829.0,SUV,0.0,500,Premium,Suburban,FL,Collision,No,Rain,Morning,7508
8194,46,M,Single,2,15501.0,SUV,0.0,500,Standard,Suburban,TX,Collision,No,Clear,Night,5245
8195,46,M,Single,1,21095.0,SUV,0.0,250,Standard,Urban,PA,Collision,Yes,Snow,Morning,13884
8196,59,F,Single,1,27950.0,Sedan,8.0,250,Standard,Urban,MI,Collision,Yes,Snow,Night,16324
8197,54,M,Single,1,19125.0,Sedan,2.0,2000,Basic,Suburban,IL,Comprehensive,Yes,Clear,Night,2862
8198,76,M,Single,14,24158.0,Sedan,0.0,250,Standard,Rural,TX,Collision,Yes,Clear,Night,12839
8199,78,F,Married,3,27889.0,Sedan,9.0,500,Standard,Suburban,MI,Collision,Yes,Clear,Afternoon,15082
8200,46,F,Married,9,11909.0,Sedan,3.0,1000,Basic,Suburban,FL,Liability,Yes,Rain,Morning,8027
8201,18,F,Married,1,56557.0,SUV,0.0,2000,Premium,Suburban,GA,Collision,Yes,Clear,Afternoon,11418
8202,63,M,Single,0,15203.0,SUV,5.0,500,Standard,Suburban,GA,Collision,Yes,Rain,Night,12440
8203,36,F,Married,10,28517.0,Sedan,2.0,500,Basic,Rural,MI,Collision,No,Clear,Morning,3566
8204,32,F,Married,3,12481.0,Sedan,3.0,500,Premium,Rural,FL,Comprehensive,No,Clear,Evening,4778
8205,39,M,Married,11,23273.0,Sedan,3.0,500,Standard,Suburban,FL,Collision,No,Fog,Night,7842
8206,38,F,Married,0,,Sedan,0.0,500,Standard,Urban,GA,Comprehensive,Yes,Rain,Morning,8284
8207,54,M,Married,12,50490.0,SUV,11.0,1000,Standard,Urban,NC,Comprehensive,No,Clear,Morning,5429
8208,21,M,Single,2,19607.0,Sedan,1.0,1000,Basic,Suburban,PA,Comprehensive,No,Rain,Evening,3410
8209,28,F,Married,0,42181.0,Sedan,3.0,500,Basic,Urban,NY,Collision,Yes,Clear,Morning,8446
8210,50,M,Single,5,25469.0,Sedan,7.0,1000,Standard,Rural,MI,Comprehensive,Yes,Rain,Evening,7592
8211,54,F,Divorced,7,55606.0,Sedan,1.0,250,Standard,Suburban,FL,Liability,Yes,Clear,Night,13964
8212,54,M,Married,0,9044.0,Sedan,3.0,1000,Basic,Urban,FL,Collision,Yes,Fog,Afternoon,6341
8213,33,M,Married,20,28031.0,Sedan,17.0,1000,Basic,Urban,PA,Collision,No,Clear,Morning,3725
8214,30,F,Widowed,5,5788.0,SUV,7.0,500,Basic,Urban,TX,Liability,Yes,Rain,Evening,10305
8215,37,F,Married,1,21396.0,Sedan,6.0,500,Basic,Urban,GA,Liability,No,Rain,Afternoon,6807
8216,48,M,Married,0,36698.0,Truck,2.0,2000,Standard,Suburban,PA,Collision,Yes,Snow,Afternoon,8287
8217,67,F,Single,2,45379.0,SUV,2.0,1000,Basic,Urban,PA,Collision,Yes,Rain,Evening,9980
8218,18,M,Married,1,31866.0,Sedan,2.0,250,Standard,Urban,PA,Collision,No,Clear,Afternoon,7029
8219,41,F,Divorced,3,19048.0,Sedan,4.0,500,Standard,Suburban,PA,Comprehensive,Yes,Clear,Evening,6523
8220,25,M,Divorced,7,28927.0,Sedan,0.0,250,Standard,Urban,NC,Collision,Yes,Clear,Morning,13125
8221,20,F,Married,5,77511.0,Sedan,7.0,250,Premium,Rural,OH,Collision,Yes,Rain,Morning,19058
8222,59,M,Married,2,22872.0,Sedan,0.0,250,Standard,Urban,CA,Liability,Yes,Snow,Afternoon,19422
8223,53,F,Married,0,35614.0,SUV,0.0,1000,Basic,Suburban,FL,Liability,Yes,Clear,Morning,7404
8224,51,F,Married,15,17771.0,Sedan,2.0,500,Standard,Rural,IL,Collision,No,Rain,Afternoon,6296
8225,58,M,Married,1,37617.0,Sports,1.0,500,Standard,Urban,TX,Liability,Yes,Rain,Night,16590
8226,37,F,Married,1,34649.0,Luxury,1.0,250,Standard,Urban,FL,Collision,Yes,Snow,Afternoon,14115
8227,38,M,Married,5,16232.0,SUV,1.0,250,Standard,Urban,MI,Collision,Yes,Snow,Morning,12008
8228,77,M,Divorced,7,32488.0,Truck,1.0,1000,Standard,Urban,FL,Collision,No,Clear,Evening,6502
8229,41,F,Married,20,33269.0,Sedan,1.0,1000,Basic,Suburban,TX,Liability,No,Clear,Afternoon,3901
8230,56,M,Single,17,31887.0,SUV,2.0,500,Standard,Suburban,CA,Collision,No,Clear,Morning,6220
8231,45,M,Single,12,21577.0,Sedan,2.0,250,Standard,Urban,PA,Collision,Yes,Clear,Morning,10066
8232,18,M,Divorced,2,40722.0,Luxury,6.0,1000,Premium,Suburban,NY,Liability,Yes,Clear,Morning,18735
8233,18,F,Divorced,0,13801.0,SUV,1.0,2000,Basic,Suburban,OH,Collision,Yes,Clear,Morning,5589
8234,36,M,Married,4,22134.0,Sedan,1.0,500,Basic,Urban,IL,Liability,No,Snow,Night,5466
8235,60,F,Married,0,23288.0,Truck,2.0,250,Premium,Urban,OH,Comprehensive,Yes,Rain,Night,10721
8236,56,F,Divorced,1,39564.0,Sedan,0.0,1000,Basic,Urban,PA,Collision,No,Clear,Morning,3392
8237,58,F,Divorced,0,13585.0,Sedan,0.0,250,Standard,Suburban,NC,Collision,No,Clear,Morning,5459
8238,30,F,Married,0,24848.0,Sports,6.0,500,Standard,Urban,GA,Collision,Yes,Rain,Night,12473
8239,69,F,Single,3,17220.0,Sedan,2.0,500,Premium,Urban,PA,Collision,Yes,Snow,Afternoon,18530
8240,30,F,Married,2,23265.0,SUV,0.0,500,Basic,Urban,GA,Comprehensive,Yes,Rain,Night,5299
8241,48,M,Single,2,26799.0,Sedan,2.0,2000,Premium,Urban,NC,Collision,Yes,Fog,Afternoon,9766
8242,44,M,Divorced,8,11623.0,Sedan,2.0,1000,Standard,Urban,MI,Liability,Yes,Fog,Morning,13581
8243,42,F,Single,5,41441.0,Truck,1.0,500,Premium,Urban,NC,Liability,Yes,Clear,Evening,15450
8244,65,F,Married,13,27280.0,Sports,1.0,2000,Standard,Rural,IL,Liability,No,Clear,Night,5481
8245,34,F,Married,2,14338.0,Sedan,0.0,500,Standard,Urban,MI,Comprehensive,Yes,Rain,Morning,8367
8246,24,M,Married,1,18572.0,Sedan,2.0,1000,Basic,Suburban,CA,Comprehensive,No,Snow,Night,5257
8247,45,M,Married,0,46494.0,SUV,2.0,1000,Standard,Rural,GA,Collision,Yes,Clear,Evening,8847
8248,39,F,Single,5,27117.0,SUV,3.0,1000,Basic,Urban,IL,Liability,Yes,Clear,Afternoon,7860
8249,85,F,Married,9,13596.0,SUV,11.0,500,Basic,Suburban,NY,Collision,No,Clear,Evening,5534
8250,55,F,Married,1,14887.0,Truck,0.0,2000,Standard,Rural,PA,Collision,Yes,Clear,Night,6168
8251,38,F,Married,10,30103.0,Truck,2.0,500,Standard,Urban,OH,Liability,Yes,Clear,Night,13519
8252,29,M,Widowed,3,31965.0,SUV,3.0,1000,Basic,Suburban,NC,Liability,No,Clear,Morning,4955
8253,18,F,Married,0,26408.0,Sedan,3.0,1000,Premium,Suburban,GA,Collision,Yes,Clear,Morning,13729
8254,29,F,Married,5,19039.0,Sedan,4.0,1000,Standard,Suburban,FL,Comprehensive,Yes,Rain,Afternoon,7037
8255,46,M,Married,3,33019.0,SUV,1.0,500,Standard,Urban,PA,Collision,No,Clear,Night,5604
8256,66,M,Married,0,18845.0,Sports,4.0,1000,Premium,Urban,OH,Liability,Yes,Snow,Morning,21072
8257,61,F,Married,2,14366.0,SUV,0.0,250,Basic,Urban,IL,Comprehensive,No,Rain,Afternoon,7820
8258,48,F,Married,7,48693.0,SUV,0.0,1000,Basic,Rural,PA,Liability,Yes,Rain,Evening,10405
8259,40,M,Widowed,4,28124.0,Truck,7.0,1000,Standard,Rural,OH,Collision,Yes,Snow,Night,11131
8260,49,M,Married,1,14877.0,Sedan,2.0,500,Premium,Suburban,PA,Collision,No,Clear,Evening,6482
8261,37,M,Married,13,23555.0,Sedan,2.0,500,Basic,Suburban,NY,Liability,Yes,Clear,Afternoon,9537
8262,70,M,Married,1,22329.0,Sedan,10.0,500,Standard,Urban,NC,Liability,No,Clear,Evening,10445
8263,42,F,Married,1,18491.0,Luxury,4.0,250,Premium,Urban,PA,Collision,Yes,Clear,Evening,13661
8264,43,F,Married,2,,Sports,4.0,1000,Premium,Urban,MI,Comprehensive,Yes,Rain,Morning,9338
8265,18,F,Widowed,11,13845.0,SUV,0.0,2000,Standard,Suburban,MI,Liability,Yes,Rain,Evening,12455
8266,42,F,Single,3,34092.0,Sedan,0.0,1000,Standard,Suburban,OH,Liability,Yes,Rain,Morning,12560
8267,57,M,Married,5,21958.0,SUV,2.0,1000,Premium,Suburban,NY,Liability,Yes,Clear,Morning,15228
8268,28,M,Married,18,9850.0,Sedan,,2000,Basic,Suburban,MI,Collision,No,Clear,Morning,2537
